GlobalEventID,Day,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_Fullname,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_Fullname,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_Fullname,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL,EventTimeDate,MentionTimeDate,MentionType,MentionSourceName,MentionIdentifier,SentenceID,Actor1CharOffset,Actor2CharOffset,ActionCharOffset,InRawText,Confidence,MentionDocLen,MentionDocTone,MentionDocTranslationInfo,Extras
1150603148,20240109,202401,2024,2024.0247,CHN,CHINA,CHN,,,,,,,,TWN,TAIWAN,TWN,,,,,,,,1,10,10,1,1,0.0,5,1,5,-5.71748878923767,4,"Diaoyu, Liaoning, China",CH,CH19,42.8333,124.633,-1903386,4,"Diaoyu, Liaoning, China",CH,CH19,42.8333,124.633,-1903386,4,"Diaoyu, Liaoning, China",CH,CH19,42.8333,124.633,-1903386,20240109,https://theconversation.com/china-xis-new-years-address-wasnt-a-threat-against-taiwan-it-was-a-strategic-move-for-legitimacy-220685,20240109181500,20240109181500,1,theconversation.com,https://theconversation.com/china-xis-new-years-address-wasnt-a-threat-against-taiwan-it-was-a-strategic-move-for-legitimacy-220685,1,0,51,20,1,50,5899,-5.71748878923767,,
1150565664,20240109,202401,2024,2024.0247,CHN,BEIJING,CHN,,,,,,,,TWNCVL,TAIWANESE,TWN,,,,,CVL,,,1,130,130,13,3,-4.4,30,4,30,-1.68090461970849,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Taiwan Strait, Taiwan (general), Taiwan",TW,TW00,24.0,119.0,-2637942,4,"Taiwan Strait, Taiwan (general), Taiwan",TW,TW00,24.0,119.0,-2637942,20240109,https://www.sfgate.com/news/article/taiwanese-election-may-determine-whether-beijing-18597831.php,20240109144500,20240109171500,1,theconversation.com,https://theconversation.com/taiwanese-election-may-determine-whether-beijing-opts-to-force-the-issue-of-reunification-217955,4,956,1055,1044,1,60,7624,-1.73775671406003,,
1150585521,20240109,202401,2024,2024.0247,USA,PHILADELPHIA,USA,,,,,,,,CHN,CHINA,CHN,,,,,,,,1,42,42,4,1,1.9,254,31,253,3.52519765759746,3,"Philadelphia, Pennsylvania, United States",US,USPA,39.9523,-75.1638,1209052,3,"Philadelphia, Pennsylvania, United States",US,USPA,39.9523,-75.1638,1209052,3,"Philadelphia, Pennsylvania, United States",US,USPA,39.9523,-75.1638,1209052,20240109,https://news.yahoo.com/marin-alsop-become-philadelphia-orchestras-160109056.html,20240109163000,20240109210000,1,thedailyrecord.com,https://thedailyrecord.com/2024/01/09/ex-bso-director-marin-alsop-to-become-philadelphia-orchestras-principal-guest-conductor/,1,442,489,465,1,80,1561,3.58565737051793,,
1150639818,20240109,202401,2024,2024.0247,CHN,CHINA,CHN,,,,,,,,RUS,RUSSIA,RUS,,,,,,,,0,10,10,1,1,0.0,5,1,5,-1.54589371980677,1,China,CH,CH,35.0,105.0,CH,4,"Avangard, Primorskiy Kray, Russia",RS,RS59,42.8908,132.726,360444,1,China,CH,CH,35.0,105.0,CH,20240109,https://thediplomat.com/2024/01/hurdles-in-the-hypersonic-race-the-united-states-failed-arrw-program/,20240109221500,20240109221500,1,thediplomat.com,https://thediplomat.com/2024/01/hurdles-in-the-hypersonic-race-the-united-states-failed-arrw-program/,12,3852,4039,3877,1,50,6617,-1.54589371980677,,
1150573911,20240109,202401,2024,2024.0247,CHN,CHINA,CHN,,,,,,,,IND,ASSAM,IND,,,,,,,,0,42,42,4,1,1.9,8,1,8,-1.46587265231333,1,China,CH,CH,35.0,105.0,CH,1,China,CH,CH,35.0,105.0,CH,1,China,CH,CH,35.0,105.0,CH,20240109,https://thediplomat.com/2024/01/rajeev-bhattacharyya-on-indias-accord-with-ulfa/,20240109153000,20240109153000,1,thediplomat.com,https://thediplomat.com/2024/01/rajeev-bhattacharyya-on-indias-accord-with-ulfa/,52,13119,13156,13147,1,80,13625,-1.46587265231333,,
1150533735,20240109,202401,2024,2024.0247,TWN,TAIWANESE,TWN,,,,,,,,CHN,CHINA,CHN,,,,,,,,1,12,12,1,1,-0.4,14,2,14,-3.83694479723029,4,"Taiwan Strait, Taiwan (general), Taiwan",TW,TW00,24.0,119.0,-2637942,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Taiwan Strait, Taiwan (general), Taiwan",TW,TW00,24.0,119.0,-2637942,20240109,https://www.worldreportnow.com/news/spike-in-chinese-balloons-over-taiwan-a-serious-threat/80731/,20240109113000,20240109171500,1,thediplomat.com,https://thediplomat.com/2024/01/troublemaker-and-pawn-us-related-narratives-amid-taiwans-presidential-election/,13,3470,3612,3538,1,80,11943,-2.89301310043668,,
1150593395,20240109,202401,2024,2024.0247,USAGOV,JOE BIDEN,USA,,,,,GOV,,,CHN,CHINA,CHN,,,,,,,,0,130,130,13,3,-4.4,7,1,7,-2.53073029645698,3,"San Francisco, California, United States",US,USCA,37.7749,-122.419,277593,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Taiwan Strait, Taiwan (general), Taiwan",TW,TW00,24.0,119.0,-2637942,20240109,https://thefederalist.com/2024/01/09/china-meddles-in-taiwans-presidential-election-with-false-framing-about-peace-and-war/,20240109171500,20240109171500,1,thefederalist.com,https://thefederalist.com/2024/01/09/china-meddles-in-taiwans-presidential-election-with-false-framing-about-peace-and-war/,27,7267,7320,7245,1,70,8723,-2.53073029645698,,
1150622748,20240109,202401,2024,2024.0247,USA,UNITED STATES,USA,,,,,,,,CHN,WUHAN,CHN,,,,,,,,1,71,71,7,2,7.4,4,1,4,-4.337899543379,3,"White House, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,3,"White House, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,3,"White House, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,20240109,https://thenewamerican.com/news/house-covid-hearings-fauci-does-not-recall-much-about-pandemic/,20240109201500,20240109201500,1,thenewamerican.com,https://thenewamerican.com/news/house-covid-hearings-fauci-does-not-recall-much-about-pandemic/,4,1797,1938,1904,0,40,2914,-4.337899543379,,
1150576561,20240109,202401,2024,2024.0247,MEX,MEXICO,MEX,,,,,,,,CHN,CHINA,CHN,,,,,,,,0,61,61,6,2,6.4,32,4,32,-0.741382808748105,4,"Mexico City, Distrito Federal, Mexico",MX,MX09,19.4342,-99.1386,-1658079,1,China,CH,CH,35.0,105.0,CH,1,China,CH,CH,35.0,105.0,CH,20240109,https://news.yahoo.com/between-china-us-trade-takes-151118931.html,20240109154500,20240109193000,1,thepeninsulaqatar.com,https://thepeninsulaqatar.com/article/09/01/2024/between-china-and-the-us-trade-takes-a-different-route,14,3792,3770,3757,1,80,4607,-0.80862533692722,,
1150442996,20240109,202401,2024,2024.0247,MDVGOV,MALDIVE,MDV,,,,,GOV,,,CHN,CHINA,CHN,,,,,,,,1,42,42,4,1,1.9,23,7,23,-0.119026541840355,1,Maldives,MV,MV,3.2,73.0,MV,1,Maldives,MV,MV,3.2,73.0,MV,1,Maldives,MV,MV,3.2,73.0,MV,20240109,https://www.dailyexcelsior.com/maldives-president-muizzu-arrives-in-china-set-to-sign-several-agreements-to-bolster-bilateral-ties/,20240109000000,20240109053000,1,thewire.in,https://thewire.in/diplomacy/india-maldives-ambassadors-hold-meetings-at-foreign-ministries-but-no-details-made-public,3,358,402,392,1,100,4430,-1.29310344827587,,
