GlobalEventID,Day,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_Fullname,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_Fullname,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_Fullname,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL,EventTimeDate,MentionTimeDate,MentionType,MentionSourceName,MentionIdentifier,SentenceID,Actor1CharOffset,Actor2CharOffset,ActionCharOffset,InRawText,Confidence,MentionDocLen,MentionDocTone,MentionDocTranslationInfo,Extras,UniqueID
1152680006,20240119,202401,2024,2024.0521,AUT,AUSTRIA,AUT,,,,,,,,DEU,MUNICH,DEU,,,,,,,,1,42,42,4,1,1.9,29,2,29,-1.30442446677243,2,"California, United States",US,USCA,36.17,-119.746,CA,2,"California, United States",US,USCA,36.17,-119.746,CA,2,"California, United States",US,USCA,36.17,-119.746,CA,20240119,https://www.cnn.com/2024/01/19/entertainment/arnold-schwarzeneggers-undeclared-watch-fetches-usd294k-at-climate-auction/,20240119220000,20240119221500,1,cnn.com,https://edition.cnn.com/2024/01/19/entertainment/arnold-schwarzeneggers-undeclared-watch-fetches-usd294k-at-climate-auction/,1,219,136,90,1,100,1754,-1.31147540983607,,,PNTCEQC3X1_T81QB8MEDG3GYUJ
1152564159,20240119,202401,2024,2024.0521,MNCUSA,BOEING,USA,,,,,MNC,,,USA,MIAMI,USA,,,,,,,,1,33,33,3,1,5.2,101,11,101,-2.88289613059828,2,"Alaska, United States",US,USAK,61.385,-152.268,AK,2,"Alaska, United States",US,USAK,61.385,-152.268,AK,2,"Alaska, United States",US,USAK,61.385,-152.268,AK,20240119,https://news.yahoo.com/atlas-air-says-cargo-aircraft-082049737.html,20240119100000,20240119160000,1,yahoo.com,https://finance.yahoo.com/news/boeing-plane-makes-emergency-landing-150728797.html,1,0,40,7,1,100,3864,-1.46341463414634,,,KGF7CP0FDA_ZPBKHDLK1A4K2ZT
1152603070,20240119,202401,2024,2024.0521,FRA,FRENCH,FRA,,,,,,,,GBR,BRITISH,GBR,,,,,,,,1,192,192,19,4,-9.5,16,2,16,2.24720235930999,4,"Wincanton, Somerset, United Kingdom",UK,UKM3,51.0539,-2.41111,-2611810,4,"Wincanton, Somerset, United Kingdom",UK,UKM3,51.0539,-2.41111,-2611810,4,"Wincanton, Somerset, United Kingdom",UK,UKM3,51.0539,-2.41111,-2611810,20240119,https://www.telegraph.co.uk/business/2024/01/19/french-billionaire-takes-control-of-british-milk-distributo/,20240119140000,20240119141500,1,yahoo.com,https://finance.yahoo.com/news/french-billionaire-takes-control-british-133349380.html,1,0,36,19,1,80,2669,2.25225225225225,,,56WEKTN5S7_WXP4SN32E43ASSA
1152616325,20240119,202401,2024,2024.0521,EUR,EUROPEAN,EUR,,,,,,,,DEU,GERMANY,DEU,,,,,,,,1,90,90,9,2,-2.0,20,2,20,0.826446280991732,4,"Berlin, Berlin, Germany",GM,GM16,52.5167,13.4,-1746443,4,"Berlin, Berlin, Germany",GM,GM16,52.5167,13.4,-1746443,4,"Berlin, Berlin, Germany",GM,GM16,52.5167,13.4,-1746443,20240119,https://www.streetinsider.com/Reuters/Mercedes+open+to+sale+of+group-owned+dealerships+in+Germany/22649775.html,20240119151500,20240119154500,1,yahoo.com,https://finance.yahoo.com/news/mercedes-open-sale-group-owned-145246066.html,1,234,351,269,1,100,1503,0.826446280991732,,,7WAI9ZQK44_8OCB5FVHBEAOQGC
1152666005,20240119,202401,2024,2024.0521,USAMEDELI,REUTERS,USA,,,,,MED,ELI,,USA,NEW MEXICO,USA,,,,,,,,1,173,173,17,4,-5.0,30,3,30,-13.8211382113821,1,Mexico,MX,MX,23.0,-102.0,MX,1,Mexico,MX,MX,23.0,-102.0,MX,1,Mexico,MX,MX,23.0,-102.0,MX,20240119,https://www.streetinsider.com/Reuters/Actor+Alec+Baldwin+charged+with+manslaughter+in+Rust+movie+set+shooting/22650978.html,20240119200000,20240119200000,1,yahoo.com,https://news.yahoo.com/alec-baldwin-again-charged-manslaughter-194121455.html,1,86,145,117,1,100,678,-13.8211382113821,,,XMKIPK7UI6_CA0HQFLNZA13IMZ
1152507053,20240119,202401,2024,2024.0521,USA,ARKANSAS,USA,,,,,,,,USAGOV,US GOVERNMENT,USA,,,,,GOV,,,1,71,71,7,2,7.4,10,1,10,-1.25786163522013,3,"White House, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,3,"White House, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,3,"White House, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,20240119,https://news.yahoo.com/arkansas-delegation-split-house-vote-235619190.html,20240119021500,20240119021500,1,yahoo.com,https://news.yahoo.com/arkansas-delegation-split-house-vote-235619190.html,1,0,48,43,1,100,2978,-1.25786163522013,,,8QQ12SORRO_GWL9EZQU5PMM2W6
1152564159,20240119,202401,2024,2024.0521,MNCUSA,BOEING,USA,,,,,MNC,,,USA,MIAMI,USA,,,,,,,,1,33,33,3,1,5.2,101,11,101,-2.88289613059828,2,"Alaska, United States",US,USAK,61.385,-152.268,AK,2,"Alaska, United States",US,USAK,61.385,-152.268,AK,2,"Alaska, United States",US,USAK,61.385,-152.268,AK,20240119,https://news.yahoo.com/atlas-air-says-cargo-aircraft-082049737.html,20240119100000,20240119100000,1,yahoo.com,https://news.yahoo.com/atlas-air-says-cargo-aircraft-082049737.html,1,10,56,23,1,100,1721,-2.52707581227437,,,Z8I6Y1ACWB_1KKO3QW3QONQAC2
1152484649,20240119,202401,2024,2024.0521,AUS,AUSTRALIA,AUS,,,,,,,,UKR,UKRAINE,UKR,,,,,,,,1,120,120,12,3,-4.0,10,1,10,1.93548387096774,4,"Kyiv, Kyyiv, Misto, Ukraine",UP,UP12,50.4333,30.5167,-1044367,4,"Kyiv, Kyyiv, Misto, Ukraine",UP,UP12,50.4333,30.5167,-1044367,4,"Kyiv, Kyyiv, Misto, Ukraine",UP,UP12,50.4333,30.5167,-1044367,20240119,https://news.yahoo.com/australia-rejects-ukraines-request-helicopters-221906449.html,20240119001500,20240119001500,1,yahoo.com,https://news.yahoo.com/australia-rejects-ukraines-request-helicopters-221906449.html,1,0,18,10,1,100,1028,1.93548387096774,,,L45J0TMI0A_PAVGDWPKXQEG8TZ
1152513298,20240119,202401,2024,2024.0521,MKD,MACEDONIAN,MKD,,,,,,,,RUS,RUSSIA,RUS,,,,,,,,1,42,42,4,1,1.9,10,1,10,9.0032154340836,2,"Florida, United States",US,USFL,27.8333,-81.717,FL,2,"Florida, United States",US,USFL,27.8333,-81.717,FL,2,"Florida, United States",US,USFL,27.8333,-81.717,FL,20240119,https://news.yahoo.com/ballet-academy-st-petes-artistic-215943643.html,20240119031500,20240119031500,1,yahoo.com,https://news.yahoo.com/ballet-academy-st-petes-artistic-215943643.html,1,819,756,769,1,100,1817,9.0032154340836,,,J8WFIQS2GG_AYI6CBJYCH4KBON
1152590791,20240119,202401,2024,2024.0521,USA,WASHINGTON,USA,,,,,,,,MEX,MEXICO,MEX,,,,,,,,1,192,192,19,4,-9.5,8,1,8,-1.79977502812148,1,Ukraine,UP,UP,49.0,32.0,UP,1,Ukraine,UP,UP,49.0,32.0,UP,1,Ukraine,UP,UP,49.0,32.0,UP,20240119,https://news.yahoo.com/biden-immigration-fight-threatens-biggest-122504643.html,20240119124500,20240119124500,1,yahoo.com,https://news.yahoo.com/biden-immigration-fight-threatens-biggest-122504643.html,1,71,152,115,1,80,5269,-1.79977502812148,,,EIFDJTZU3B_D53OP6R2X8IEHDY
