GlobalEventID,Day,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_Fullname,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_Fullname,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_Fullname,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL,EventTimeDate,MentionTimeDate,MentionType,MentionSourceName,MentionIdentifier,SentenceID,Actor1CharOffset,Actor2CharOffset,ActionCharOffset,InRawText,Confidence,MentionDocLen,MentionDocTone,MentionDocTranslationInfo,Extras,UniqueID
1152748359,20240120,202401,2024,2024.0548,USA,AMERICAN,USA,,,,,,,,AUS,AUSTRALIA,AUS,,,,,,,,1,55,55,5,1,7.0,10,1,10,-1.37614678899083,1,Australia,AS,AS,-25.0,135.0,AS,1,Australia,AS,AS,-25.0,135.0,AS,1,Australia,AS,AS,-25.0,135.0,AS,20240120,https://au.news.yahoo.com/american-podcasters-apologise-after-pissing-off-all-of-australia-over-slang-word-063611966.html,20240120081500,20240120081500,1,yahoo.com,https://au.news.yahoo.com/american-podcasters-apologise-after-pissing-off-all-of-australia-over-slang-word-063611966.html,1,0,55,20,1,100,1267,-1.37614678899083,,,KAS9I8N721_QZXMIOJHZ8UP3ZU
1152725028,20240120,202401,2024,2024.0548,BRA,BRAZIL,BRA,,,,,,,,CHN,CHINA,CHN,,,,,,,,1,51,51,5,1,3.4,128,14,128,2.74045558239398,4,"Shenzhen, Guangdong, China",CH,CH30,22.2,111.117,-1925267,4,"Brasilia, Distrito Federal, Brazil",BR,BR07,-15.7833,-47.9167,-631243,4,"Shenzhen, Guangdong, China",CH,CH30,22.2,111.117,-1925267,20240120,https://au.news.yahoo.com/brazils-support-one-china-welcomed-032528090.html,20240120040000,20240120040000,1,yahoo.com,https://au.news.yahoo.com/brazils-support-one-china-welcomed-032528090.html,1,0,23,7,1,80,1932,3.08641975308642,,,TL8T4M12R8_B1N04C8L32OO538
1152760703,20240120,202401,2024,2024.0548,ISR,ISRAEL,ISR,,,,,,,,IRN,IRAN,IRN,,,,,,,,1,90,90,9,2,-2.0,72,8,72,-5.82701294968914,1,Israel,IS,IS,31.5,34.75,IS,1,Iran,IR,IR,32.0,53.0,IR,1,Israel,IS,IS,31.5,34.75,IS,20240120,https://news.yahoo.com/5-dead-israel-strike-syria-092326381.html,20240120101500,20240120101500,1,yahoo.com,https://news.yahoo.com/5-dead-israel-strike-syria-092326381.html,1,8,41,64,1,80,3082,-5.92885375494071,,,YG1BIS606T_QSS4WZ4TCW2H5H7
1152803563,20240120,202401,2024,2024.0548,GBR,MANCHESTER,GBR,,,,,,,,JPN,JAPAN,JPN,,,,,,,,1,43,43,4,1,2.8,10,1,10,-2.82485875706215,4,"Manchester, Manchester, United Kingdom",UK,UKI2,53.5,-2.21667,-2602512,4,"Tokyo, Tokyo, Japan",JA,JA40,35.685,139.751,-246227,4,"Tokyo, Tokyo, Japan",JA,JA40,35.685,139.751,-246227,20240120,https://news.yahoo.com/andy-burnham-flew-japan-sign-165437574.html,20240120173000,20240120173000,1,yahoo.com,https://news.yahoo.com/andy-burnham-flew-japan-sign-165437574.html,1,56,21,13,1,100,4349,-2.82485875706215,,,4JPB7GX0KL_PKNKW19QR7WHOKA
1152792917,20240120,202401,2024,2024.0548,GBREDU,UNITED KINGDOM,GBR,,,,,EDU,,,ISR,ISRAEL,ISR,,,,,,,,1,141,141,14,3,-6.5,8,1,8,-2.59067357512953,4,"Cambridge, Cambridgeshire, United Kingdom",UK,UKC3,52.2,0.116667,-2591658,4,"Gaza, Israel (general), Israel",IS,IS00,31.4167,34.3333,-797156,4,"Gaza, Israel (general), Israel",IS,IS00,31.4167,34.3333,-797156,20240120,https://news.yahoo.com/cambridge-students-stage-die-barclays-151412435.html,20240120154500,20240120154500,1,yahoo.com,https://news.yahoo.com/cambridge-students-stage-die-barclays-151412435.html,1,18,91,76,0,80,3540,-2.59067357512953,,,9B9N4TGOC7_RICGIAK5VCYTCGC
1152805931,20240120,202401,2024,2024.0548,USAGOV,FLORIDA,USA,,,,,GOV,,,USA,NEW HAMPSHIRE,USA,,,,,,,,1,42,42,4,1,1.9,8,1,8,-2.38907849829352,3,"Myrtle Beach, South Carolina, United States",US,USSC,33.6891,-78.8867,1249770,3,"Myrtle Beach, South Carolina, United States",US,USSC,33.6891,-78.8867,1249770,3,"Myrtle Beach, South Carolina, United States",US,USSC,33.6891,-78.8867,1249770,20240120,https://news.yahoo.com/desantis-rallies-voters-hampshire-155027214.html,20240120174500,20240120174500,1,yahoo.com,https://news.yahoo.com/desantis-rallies-voters-hampshire-155027214.html,1,212,262,242,1,80,1658,-2.38907849829352,,,1K75RHXPET_TI4DWA0O2AW43RK
1152715424,20240120,202401,2024,2024.0548,ARG,ARGENTINA,ARG,,,,,,,,ECUCRM,ECUADOREAN,ECU,,,,,CRM,,,1,174,174,17,4,-5.0,46,5,46,-9.84259959383229,1,Argentina,AR,AR,-34.0,-64.0,AR,4,"Guayaquil, Guayas, Ecuador",EC,EC10,-2.16667,-79.9,-927505,1,Argentina,AR,AR,-34.0,-64.0,AR,20240120,https://news.yahoo.com/ecuador-argentina-expels-family-gang-020035677.html,20240120023000,20240120023000,1,yahoo.com,https://news.yahoo.com/ecuador-argentina-expels-family-gang-020035677.html,1,163,103,149,1,80,2121,-10.3746397694524,,,1ARMTS5H5H_J4ISYWKVB2I9T05
1152778644,20240120,202401,2024,2024.0548,EUR,EUROPEAN,EUR,,,,,,,,CHN,CHINA,CHN,,,,,,,,1,20,20,2,1,3.0,20,2,20,0.287695047489825,4,"Norwegian Sea, Oceans (general), Oceans",OS,OS00,70.0,5.0,-1506409,4,"Norwegian Sea, Oceans (general), Oceans",OS,OS00,70.0,5.0,-1506409,4,"Norwegian Sea, Oceans (general), Oceans",OS,OS00,70.0,5.0,-1506409,20240120,https://www.foxnews.com/world/european-anger-deep-sea-mining-push-urge-energy-independence-china-russia,20240120131500,20240120153000,1,yahoo.com,https://news.yahoo.com/european-anger-over-deep-sea-110048665.html,1,0,83,49,1,100,4332,0.14925373134329,,,1M7KA4RJLY_81EQ63WNWJO9Z7X
1152720679,20240120,202401,2024,2024.0548,PSEREB,HAMAS,PSE,,,,,REB,,,USA,SEATTLE,USA,,,,,,,,1,42,42,4,1,1.9,20,2,20,-4.89719998671405,4,"Gaza, Israel (general), Israel",IS,IS00,31.4167,34.3333,-797156,4,"Gaza, Israel (general), Israel",IS,IS00,31.4167,34.3333,-797156,4,"Gaza, Israel (general), Israel",IS,IS00,31.4167,34.3333,-797156,20240120,https://news.yahoo.com/families-hamas-hostages-travel-seattle-022110894.html,20240120031500,20240120031500,1,yahoo.com,https://news.yahoo.com/families-hamas-hostages-travel-seattle-022110894.html,1,12,37,27,1,100,2070,-4.93506493506493,,,0JKLJVVYLE_CV8BBZOZHSURVAP
1152811228,20240120,202401,2024,2024.0548,USA,AMERICAN,USA,,,,,,,,ISR,ISRAEL,ISR,,,,,,,,1,190,190,19,4,-10.0,136,24,128,-6.50418196428991,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,4,"Mazraa, Ha?afon, Israel",IS,IS03,32.9834,35.0984,-779655,4,"Mazraa, Ha?afon, Israel",IS,IS03,32.9834,35.0984,-779655,20240120,https://news.yahoo.com/father-american-teen-killed-west-181550155.html,20240120184500,20240120184500,1,yahoo.com,https://news.yahoo.com/father-american-teen-killed-west-181550155.html,1,10,89,55,1,100,4385,-6.38888888888889,,,6MEDZFX11R_R9CNUKEFF9PNSVZ
