GlobalEventID,Day,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_Fullname,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_Fullname,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_Fullname,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL,EventTimeDate,MentionTimeDate,MentionType,MentionSourceName,MentionIdentifier,SentenceID,Actor1CharOffset,Actor2CharOffset,ActionCharOffset,InRawText,Confidence,MentionDocLen,MentionDocTone,MentionDocTranslationInfo,Extras
1150278389,20240108,202401,2024,2024.0219,CHN,CHINA,CHN,,,,,,,,GBR,UNITED KINGDOM,GBR,,,,,,,,1,40,40,4,1,1.0,252,24,252,-3.33275311143051,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,20240108,https://www.bnd.com/news/nation-world/world/article283951398.html,20240108043000,20240108104500,1,cnn.com,https://edition.cnn.com/2024/01/08/business/china-uk-mi6-spy-detained-intl-hnk/,1,0,59,21,1,100,2930,-1.29589632829373,,
1150313583,20240108,202401,2024,2024.0219,USAMED,REUTERS,USA,,,,,MED,,,GBR,LONDON,GBR,,,,,,,,1,14,14,1,1,0.0,8,1,8,-4.43686006825939,5,"East Lothian, East Lothian, United Kingdom",UK,UKU6,55.9167,-2.75,-2595225,5,"East Lothian, East Lothian, United Kingdom",UK,UKU6,55.9167,-2.75,-2595225,5,"East Lothian, East Lothian, United Kingdom",UK,UKU6,55.9167,-2.75,-2595225,20240108,https://finance.yahoo.com/news/britains-bt-turn-street-cabinets-085029480.html,20240108094500,20240108094500,1,yahoo.com,https://finance.yahoo.com/news/britains-bt-turn-street-cabinets-085029480.html,1,68,61,114,1,80,1643,-4.43686006825939,,
1150286521,20240108,202401,2024,2024.0219,CHNBUS,CHINA,CHN,,,,,BUS,,,CHN,CHINESE,CHN,,,,,,,,1,174,174,17,4,-5.0,43,6,43,-3.41267788196318,4,"Wang Bin, Liaoning, China",CH,CH19,41.9661,123.725,-1929688,4,"Wang Bin, Liaoning, China",CH,CH19,41.9661,123.725,-1929688,4,"Wang Bin, Liaoning, China",CH,CH19,41.9661,123.725,-1929688,20240108,https://us.cnn.com/2024/01/08/business/tang-shuangning-china-everbright-expelled-intl-hnk/,20240108060000,20240108081500,1,yahoo.com,https://finance.yahoo.com/news/ex-chairman-china-everbright-group-053421394.html,1,108,141,123,1,100,3706,-3.70994940978078,,
1150365349,20240108,202401,2024,2024.0219,GRC,GREECE,GRC,,,,,,,,IRN,PERSEPOLIS,IRN,,,,,,,,1,1712,171,17,4,-9.2,20,2,20,0.859220092531395,1,Greece,GR,GR,39.0,22.0,GR,1,Greece,GR,GR,39.0,22.0,GR,1,Greece,GR,GR,39.0,22.0,GR,20240108,https://finance.yahoo.com/news/lockheed-martin-replace-greeces-entire-141500206.html,20240108151500,20240108151500,1,yahoo.com,https://finance.yahoo.com/news/lockheed-martin-replace-greeces-entire-141500206.html,1,132,240,227,1,100,5012,0.73529411764706,,
1150424322,20240108,202401,2024,2024.0219,USA,NEW ORLEANS,USA,,,,,,,,USAGOV,NEW ORLEANS,USA,,,,,GOV,,,1,84,84,8,2,7.0,10,1,10,7.66550522648083,1,United States,US,US,39.828175,-98.5795,US,1,United States,US,US,39.828175,-98.5795,US,1,United States,US,US,39.828175,-98.5795,US,20240108,https://news.yahoo.com/7-4-million-allocated-development-190810837.html,20240108213000,20240108213000,1,yahoo.com,https://news.yahoo.com/7-4-million-allocated-development-190810837.html,1,80,101,171,1,100,1944,7.66550522648083,,
1150403140,20240108,202401,2024,2024.0219,USA,SALT LAKE CITY,USA,,,,,,,,USABUS,UTAH,USA,,,,,BUS,,,1,43,43,4,1,2.8,8,1,8,2.93255131964809,2,"Utah, United States",US,USUT,40.1135,-111.854,UT,2,"Utah, United States",US,USUT,40.1135,-111.854,UT,2,"Utah, United States",US,USUT,40.1135,-111.854,UT,20240108,https://news.yahoo.com/75-utah-employers-participate-virtual-170454074.html,20240108190000,20240108190000,1,yahoo.com,https://news.yahoo.com/75-utah-employers-participate-virtual-170454074.html,1,52,195,119,1,80,1946,2.93255131964809,,
1150306105,20240108,202401,2024,2024.0219,RUS,RUSSIAN,RUS,,,,,,,,UKR,UKRAINE,UKR,,,,,,,,1,130,130,13,3,-4.4,10,1,10,-3.9426523297491,4,"Chernihiv, Chernihivs'ka Oblast', Ukraine",UP,UP02,51.5055,31.2849,-1037057,4,"Chernihiv, Chernihivs'ka Oblast', Ukraine",UP,UP02,51.5055,31.2849,-1037057,4,"Chernihiv, Chernihivs'ka Oblast', Ukraine",UP,UP02,51.5055,31.2849,-1037057,20240108,https://news.yahoo.com/air-raid-warning-across-ukraine-063019298.html,20240108084500,20240108084500,1,yahoo.com,https://news.yahoo.com/air-raid-warning-across-ukraine-063019298.html,1,37,24,9,1,100,3493,-3.9426523297491,,
1150391276,20240108,202401,2024,2024.0219,USA,PORTLAND,USA,,,,,,,,USACVL,PORTLAND,USA,,,,,CVL,,,1,71,71,7,2,7.4,10,1,10,2.49221183800623,3,"Portland, Oregon, United States",US,USOR,45.5235,-122.676,1136645,3,"Portland, Oregon, United States",US,USOR,45.5235,-122.676,1136645,3,"Portland, Oregon, United States",US,USOR,45.5235,-122.676,1136645,20240108,https://news.yahoo.com/albina-neighborhood-donation-nike-co-151500724.html,20240108174500,20240108174500,1,yahoo.com,https://news.yahoo.com/albina-neighborhood-donation-nike-co-151500724.html,1,76,293,223,1,100,2041,2.49221183800623,,
1150267738,20240108,202401,2024,2024.0219,BGDGOV,BANGLADESH,BGD,,,,,GOV,,,BGD,BANGLADESH,BGD,,,,,,,,1,163,163,16,4,-8.0,12,2,12,1.1613916018838,4,"Dhaka, Dhaka, Bangladesh",BG,BG81,23.7231,90.4086,-2737683,4,"Dhaka, Dhaka, Bangladesh",BG,BG81,23.7231,90.4086,-2737683,4,"Dhaka, Dhaka, Bangladesh",BG,BG81,23.7231,90.4086,-2737683,20240108,https://news.yahoo.com/bangladesh-pm-extends-her-rule-174115687.html,20240108021500,20240108021500,1,yahoo.com,https://news.yahoo.com/bangladesh-pm-extends-her-rule-174115687.html,1,70,-1,263,1,100,3938,-2.39234449760766,,
1150424375,20240108,202401,2024,2024.0219,USAGOV,JOE BIDEN,USA,,,,,GOV,,,USAGOV,THE US,USA,,,,,GOV,,,1,256,25,2,1,-0.3,20,2,20,-4.92790885259124,2,"South Carolina, United States",US,USSC,33.8191,-80.9066,SC,2,"South Carolina, United States",US,USSC,33.8191,-80.9066,SC,2,"South Carolina, United States",US,USSC,33.8191,-80.9066,SC,20240108,https://www.telegraph.co.uk/us/politics/2024/01/08/joe-biden-heckled-during-speech-israel-gaza/,20240108213000,20240108213000,1,yahoo.com,https://news.yahoo.com/biden-heckled-during-speech-israel-210352837.html,1,39,119,162,1,100,2146,-4.97076023391813,,
