GlobalEventID,Day,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_Fullname,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_Fullname,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_Fullname,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL,EventTimeDate,MentionTimeDate,MentionType,MentionSourceName,MentionIdentifier,SentenceID,Actor1CharOffset,Actor2CharOffset,ActionCharOffset,InRawText,Confidence,MentionDocLen,MentionDocTone,MentionDocTranslationInfo,Extras
1149945059,20240105,202401,2024,2024.0137,UKRMIL,UKRAINE,UKR,,,,,MIL,,,RUS,RUSSIA,RUS,,,,,,,,1,190,190,19,4,-10.0,16,1,16,-2.34722784297855,4,"Kharkiv, Kharkivs'ka Oblast', Ukraine",UP,UP07,49.9808,36.2527,-1041320,4,"Kharkiv, Kharkivs'ka Oblast', Ukraine",UP,UP07,49.9808,36.2527,-1041320,4,"Kharkiv, Kharkivs'ka Oblast', Ukraine",UP,UP07,49.9808,36.2527,-1041320,20240105,https://ca.news.yahoo.com/ukraine-special-forces-launch-daring-163522769.html,20240105170000,20240105170000,1,yahoo.com,https://ca.news.yahoo.com/ukraine-special-forces-launch-daring-163522769.html,1,0,49,37,1,80,15830,-2.34722784297855,,
1149852444,20240105,202401,2024,2024.0137,CHN,CHINA,CHN,,,,,,,,MMR,MYANMAR,MMR,,,,,,,,1,43,43,4,1,2.8,50,3,50,-6.77110195573094,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,20240105,https://us.cnn.com/2024/01/05/china/myanmar-china-artillery-shells-protest-intl-hnk/,20240105054500,20240105071500,1,cnn.com,https://edition.cnn.com/2024/01/05/china/myanmar-china-artillery-shells-protest-intl-hnk/,1,33,0,25,1,100,2580,-6.82926829268293,,
1149934489,20240105,202401,2024,2024.0137,USA,FLORIDA,USA,,,,,,,,CAN,CANADA,CAN,,,,,,,,1,61,61,6,2,6.4,1012,100,1012,0.646411165963093,2,"Florida, United States",US,USFL,27.8333,-81.717,FL,2,"Florida, United States",US,USFL,27.8333,-81.717,FL,2,"Florida, United States",US,USFL,27.8333,-81.717,FL,20240105,https://www.cnn.com/2024/01/05/politics/florida-canada-drug-imports-fda/,20240105160000,20240105203000,1,cnn.com,https://edition.cnn.com/2024/01/05/politics/florida-canada-drug-imports-fda/,1,13,60,42,1,80,5240,1.62297128589263,,
1149840955,20240105,202401,2024,2024.0137,USA,AMERICAN,USA,,,,,,,,MNCCAN,BROOKFIELD ASSET MANAGEMENT,CAN,,,,,MNC,,,1,30,30,3,1,4.0,30,3,30,2.47128589263421,1,United States,US,US,39.828175,-98.5795,US,1,United States,US,US,39.828175,-98.5795,US,1,United States,US,US,39.828175,-98.5795,US,20240105,https://www.bloomberg.com/news/articles/2024-01-05/american-tower-sells-india-business-in-2-5-billion-deal,20240105034500,20240105041500,1,yahoo.com,https://finance.yahoo.com/news/american-tower-sells-india-business-031516779.html,1,64,147,89,1,100,512,2.24719101123596,,
1149988628,20240105,202401,2024,2024.0137,USA,COLUMBUS,USA,,,,,,,,USAMED,OHIO,USA,,,,,MED,,,1,10,10,1,1,0.0,10,1,10,0.0,3,"Columbus, Ohio, United States",US,USOH,39.9612,-82.9988,1080996,3,"Columbus, Ohio, United States",US,USOH,39.9612,-82.9988,1080996,3,"Columbus, Ohio, United States",US,USOH,39.9612,-82.9988,1080996,20240105,https://news.yahoo.com/alternative-rock-radio-station-cd-195000052.html,20240105221500,20240105221500,1,yahoo.com,https://news.yahoo.com/alternative-rock-radio-station-cd-195000052.html,1,67,102,121,1,100,990,0.0,,
1149871136,20240105,202401,2024,2024.0137,GRC,GREECE,GRC,,,,,,,,UKR,UKRAINE,UKR,,,,,,,,1,42,42,4,1,1.9,8,1,8,1.16279069767442,1,Greece,GR,GR,39.0,22.0,GR,1,Russia,RS,RS,60.0,100.0,RS,1,Greece,GR,GR,39.0,22.0,GR,20240105,https://news.yahoo.com/blinken-visit-greece-talk-aid-073500765.html,20240105083000,20240105083000,1,yahoo.com,https://news.yahoo.com/blinken-visit-greece-talk-aid-073500765.html,1,24,46,18,1,80,1605,1.16279069767442,,
1149816429,20240105,202401,2024,2024.0137,USA,CALIFORNIA,USA,,,,,,,,USAGOV,CALIFORNIA,USA,,,,,GOV,,,1,20,20,2,1,3.0,13,3,13,-2.41043421628138,2,"Florida, United States",US,USFL,27.8333,-81.717,FL,2,"Florida, United States",US,USFL,27.8333,-81.717,FL,2,"Florida, United States",US,USFL,27.8333,-81.717,FL,20240105,https://news.yahoo.com/california-lieutenant-governor-swatted-push-235055543.html,20240105003000,20240105003000,1,yahoo.com,https://news.yahoo.com/california-lieutenant-governor-swatted-push-235055543.html,1,499,532,576,1,80,2657,-4.22535211267605,,
1149902576,20240105,202401,2024,2024.0137,CHN,CHINA,CHN,,,,,,,,IGOEUREEC,THE EU,EUR,EEC,,,,IGO,,,1,90,90,9,2,-2.0,60,4,50,-5.19405741202611,1,China,CH,CH,35.0,105.0,CH,1,China,CH,CH,35.0,105.0,CH,1,China,CH,CH,35.0,105.0,CH,20240105,https://www.marketwatch.com/story/remy-cointreau-pernod-ricard-shares-hit-by-china-probe-of-eu-brandy-c294fbea,20240105123000,20240105141500,1,yahoo.com,https://news.yahoo.com/china-launches-anti-dumping-probe-133021203.html,1,0,39,6,1,100,2268,-5.91549295774648,,
1149963680,20240105,202401,2024,2024.0137,CAN,CANADA,CAN,,,,,,,,USA,FIRST STATE,USA,,,,,,,,1,51,51,5,1,3.4,32,5,28,0.165667997254514,1,Canada,CA,CA,60.0,-96.0,CA,1,Canada,CA,CA,60.0,-96.0,CA,1,Canada,CA,CA,60.0,-96.0,CA,20240105,https://abc17news.com/politics/national-politics/cnn-us-politics/2024/01/05/fda-approves-first-state-request-to-import-drugs-from-canada/,20240105191500,20240105194500,1,yahoo.com,https://news.yahoo.com/fda-approves-floridas-request-import-192620272.html,1,58,13,4,1,80,2727,-0.45871559633028,,
1149813618,20240105,202401,2024,2024.0137,USAGOV,BARACK OBAMA,USA,,,,,GOV,,,USA,WASHINGTON,USA,,,,,,,,1,42,42,4,1,1.9,82,17,82,-1.46395639550004,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,3,"Washington, District of Columbia, United States",US,USDC,38.8951,-77.0364,531871,20240105,https://ktvz.com/news/national-world/cnn-world/2024/01/04/benjamin-netanyahu-fast-facts-6/,20240105001500,20240105230000,1,yahoo.com,https://news.yahoo.com/five-things-know-lapierre-resignation-215824649.html,1,64,161,104,1,90,3415,0.54744525547445,,
