GlobalEventID,Day,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_Fullname,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_Fullname,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_Fullname,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL,EventTimeDate,MentionTimeDate,MentionType,MentionSourceName,MentionIdentifier,SentenceID,Actor1CharOffset,Actor2CharOffset,ActionCharOffset,InRawText,Confidence,MentionDocLen,MentionDocTone,MentionDocTranslationInfo,Extras,UniqueID
1151426095,20240113,202401,2024,2024.0356,TWN,TAIWAN,TWN,,,,,,,,CHN,BEIJING,CHN,,,,,,,,1,110,110,11,3,-2.0,38,4,38,-0.767879439137528,4,"Taipei, T'ai-pei, Taiwan",TW,TW03,25.0478,121.532,-2637882,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,20240113,https://www.bnnbloomberg.ca/taiwan-set-to-elect-president-reviled-by-china-in-setback-for-xi-1.2021610,20240113140000,20240113143000,1,cnn.com,https://edition.cnn.com/2024/01/13/asia/taiwan-presidential-election-results-intl-hnk/,1,0,102,94,1,80,8630,-2.73062730627307,,,0ZIHR5ORGZ_44HSC1FLW0EF61J
1151349745,20240113,202401,2024,2024.0356,ISR,ISRAEL,ISR,,,,,,,,PSEREB,HAMAS,PSE,,,,,REB,,,1,111,111,11,3,-2.0,70,9,70,-5.97411757080907,4,"Gaza, Israel (general), Israel",IS,IS00,31.4167,34.3333,-797156,4,"Gaza, Israel (general), Israel",IS,IS00,31.4167,34.3333,-797156,4,"Gaza, Israel (general), Israel",IS,IS00,31.4167,34.3333,-797156,20240113,https://www.globalissues.org/news/2024/01/12/35737,20240113013000,20240113093000,1,cnn.com,https://edition.cnn.com/middleeast/live-news/israel-hamas-war-gaza-news-01-13-24/,1,53,60,70,1,100,14904,-4.07993338884263,,,IAPJS6C1VM_0BH41LNV6RULGTV
1151423207,20240113,202401,2024,2024.0356,USAHLH,FLORIDA,USA,,,,,HLH,,,USA,IOWA,USA,,,,,,,,1,110,110,11,3,-2.0,30,3,30,-1.79759372828725,3,"Tampa Bay, Florida, United States",US,USFL,27.765,-82.5825,294169,3,"Tampa Bay, Florida, United States",US,USFL,27.765,-82.5825,294169,3,"Tampa Bay, Florida, United States",US,USFL,27.765,-82.5825,294169,20240113,https://finance.yahoo.com/news/ladapo-escalating-vaccine-war-desantis-130000571.html,20240113133000,20240113133000,1,yahoo.com,https://finance.yahoo.com/news/ladapo-escalating-vaccine-war-desantis-130000571.html,1,84,234,119,1,80,8514,-1.80115273775216,,,30KLNEAT2Q_TFP7EOIG0ERVRUQ
1151423207,20240113,202401,2024,2024.0356,USAHLH,FLORIDA,USA,,,,,HLH,,,USA,IOWA,USA,,,,,,,,1,110,110,11,3,-2.0,30,3,30,-1.79759372828725,3,"Tampa Bay, Florida, United States",US,USFL,27.765,-82.5825,294169,3,"Tampa Bay, Florida, United States",US,USFL,27.765,-82.5825,294169,3,"Tampa Bay, Florida, United States",US,USFL,27.765,-82.5825,294169,20240113,https://finance.yahoo.com/news/ladapo-escalating-vaccine-war-desantis-130000571.html,20240113133000,20240113233000,1,yahoo.com,https://finance.yahoo.com/news/ladapo-escalating-vaccine-war-desantis-222600199.html,1,103,253,138,1,80,8537,-1.79726815240834,,,B0J7DIZSVS_61FSXW92E0KTUL1
1151400369,20240113,202401,2024,2024.0356,UKR,UKRAINE,UKR,,,,,,,,RUS,RUSSIA,RUS,,,,,,,,1,190,190,19,4,-10.0,55,3,52,-5.78887984634107,1,Ukraine,UP,UP,49.0,32.0,UP,1,Russia,RS,RS,60.0,100.0,RS,1,Ukraine,UP,UP,49.0,32.0,UP,20240113,https://www.businessinsider.com/russia-ukraine-tank-attacks-fail-terrain-drones-mean-no-surprises-2024-1,20240113100000,20240113183000,1,yahoo.com,https://news.yahoo.com/2-us-bradley-fighting-vehicles-173427308.html,1,66,38,74,1,100,814,-4.79452054794521,,,TGZR7CMF3O_MEG12W9O1WVLTLE
1151400369,20240113,202401,2024,2024.0356,UKR,UKRAINE,UKR,,,,,,,,RUS,RUSSIA,RUS,,,,,,,,1,190,190,19,4,-10.0,55,3,52,-5.78887984634107,1,Ukraine,UP,UP,49.0,32.0,UP,1,Russia,RS,RS,60.0,100.0,RS,1,Ukraine,UP,UP,49.0,32.0,UP,20240113,https://www.businessinsider.com/russia-ukraine-tank-attacks-fail-terrain-drones-mean-no-surprises-2024-1,20240113100000,20240113183000,1,yahoo.com,https://news.yahoo.com/2-us-bradley-fighting-vehicles-173427831.html,1,66,38,74,1,100,814,-4.79452054794521,,,VSJ1L3CCP7_N4ZKVJ0X9HCOVTZ
1151363868,20240113,202401,2024,2024.0356,CHN,CHINA,CHN,,,,,,,,TWN,TAIWAN,TWN,,,,,,,,1,138,138,13,3,-7.0,53,8,53,-1.34186587360019,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,20240113,https://www.foxnews.com/world/china-threat-looms-large-taiwan-votes-pivotal-election-choice-between-war-peace,20240113034500,20240113053000,1,yahoo.com,https://news.yahoo.com/china-threat-looms-large-taiwan-030027806.html,1,0,28,6,1,80,4991,-1.75879396984925,,,YC3Q4WG8YR_UBIHR8P8C526EIB
1151355980,20240113,202401,2024,2024.0356,USA,FLORIDA,USA,,,,,,,,CAN,CANADA,CAN,,,,,,,,1,61,61,6,2,6.4,12,1,10,-2.09424083769633,2,"Florida, United States",US,USFL,27.8333,-81.717,FL,4,"Toronto, Ontario, Canada",CA,CA08,43.6667,-79.4167,-574890,4,"Toronto, Ontario, Canada",CA,CA08,43.6667,-79.4167,-574890,20240113,https://news.yahoo.com/florida-plan-import-cheaper-drugs-233516034.html,20240113021500,20240113021500,1,yahoo.com,https://news.yahoo.com/florida-plan-import-cheaper-drugs-233516034.html,1,0,42,16,1,100,1010,-2.09424083769633,,,UY5E6435QM_W8HWQM75CKLPUB4
1151413901,20240113,202401,2024,2024.0356,UKR,UKRAINIAN,UKR,,,,,,,,FRAGOV,FRENCH,FRA,,,,,GOV,,,1,43,43,4,1,2.8,64,5,45,0.0947170065409881,4,"Kyiv, Kyyiv, Misto, Ukraine",UP,UP12,50.4333,30.5167,-1044367,1,France,FR,FR,46.0,2.0,FR,4,"Kyiv, Kyyiv, Misto, Ukraine",UP,UP12,50.4333,30.5167,-1044367,20240113,https://www.rferl.org/a/afghanistan-pakistan-torkham-logjam-document-requirements/32772899.html,20240113120000,20240113133000,1,yahoo.com,https://news.yahoo.com/french-foreign-minister-arrives-kyiv-103111469.html,1,39,4,28,1,100,1678,-0.36496350364963,,,KTLHFIYPHO_VSYEU3S29DJFORS
1151411741,20240113,202401,2024,2024.0356,HUN,HUNGARIAN,HUN,,,,,,,,IGOEUREEC,EUROPEAN COMMISSION,EUR,EEC,,,,IGO,,,1,114,114,11,3,-2.0,15,1,10,-0.992555831265511,4,"Budapest, Budapest, Hungary",HU,HU05,47.5,19.0833,-850553,4,"Budapest, Budapest, Hungary",HU,HU05,47.5,19.0833,-850553,4,"Budapest, Budapest, Hungary",HU,HU05,47.5,19.0833,-850553,20240113,https://news.yahoo.com/hungarian-meps-file-complaint-european-104700574.html,20240113114500,20240113114500,1,yahoo.com,https://news.yahoo.com/hungarian-meps-file-complaint-european-104700574.html,1,0,33,15,1,100,2488,-0.992555831265511,,,816AH6OUBN_5QF61VI6IXX1JHD
