GlobalEventID,Day,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_Fullname,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_Fullname,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_Fullname,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL,EventTimeDate,MentionTimeDate,MentionType,MentionSourceName,MentionIdentifier,SentenceID,Actor1CharOffset,Actor2CharOffset,ActionCharOffset,InRawText,Confidence,MentionDocLen,MentionDocTone,MentionDocTranslationInfo,Extras,UniqueID
1151812508,20240116,202401,2024,2024.0438,CHE,SWITZERLAND,CHE,,,,,,,,CHN,CHINA,CHN,,,,,,,,1,40,40,4,1,1.0,110,21,110,-2.20814348614809,4,"Davos, Switzerland (general), Switzerland",SZ,SZ00,46.8167,9.83333,-2551751,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Davos, Switzerland (general), Switzerland",SZ,SZ00,46.8167,9.83333,-2551751,20240116,https://www.hellenicshippingnews.com/china-switzerland-sign-declaration-with-view-to-expanding-trade/,20240116010000,20240116133000,1,cnn.com,https://edition.cnn.com/2024/01/16/business/china-economy-li-qiang-davos-intl-hnk/,1,244,66,233,1,80,1115,-2.74725274725275,,,2403PTJM0V_A3VE1V3E10NCWL8
1151948740,20240116,202401,2024,2024.0438,GBR,LONDON,GBR,,,,,,,,USA,THE US,USA,,,,,,,,1,42,42,4,1,1.9,30,1,30,1.23537061118335,4,"Cascais, Lisboa, Portugal",PO,PO14,38.6974,-9.42314,-2162360,4,"Cascais, Lisboa, Portugal",PO,PO14,38.6974,-9.42314,-2162360,4,"Cascais, Lisboa, Portugal",PO,PO14,38.6974,-9.42314,-2162360,20240116,https://www.cnn.com/travel/american-woman-ditched-us-portugal/,20240116164500,20240116174500,1,cnn.com,https://edition.cnn.com/travel/american-woman-ditched-us-portugal/,1,331,358,345,1,100,9288,1.23537061118335,,,4P369YGVUH_3U3A7CJ35G6PTCT
1151849625,20240116,202401,2024,2024.0438,ISR,ISRAELI,ISR,,,,,,,,EGY,EGYPT,EGY,,,,,,,,1,31,31,3,1,5.2,330,30,330,-8.87378647107516,4,"Gaza, Israel (general), Israel",IS,IS00,31.4167,34.3333,-797156,4,"Gaza, Israel (general), Israel",IS,IS00,31.4167,34.3333,-797156,4,"Gaza, Israel (general), Israel",IS,IS00,31.4167,34.3333,-797156,20240116,https://apnews.com/article/israel-hamas-war-live-updates-1-16-2024-a4ffe2b1b3679a174fb56fadd5b9da74,20240116064500,20240116083000,1,yahoo.com,https://finance.yahoo.com/news/live-updates-israeli-soldiers-exchange-062316942.html,1,13,66,30,1,100,4789,-8.95334174022695,,,RXXJRPRYAZ_19PDQAH141DJ01W
1151881963,20240116,202401,2024,2024.0438,USACOP,UNITED STATES,USA,,,,,COP,,,USA,ATLANTA,USA,,,,,,,,1,20,20,2,1,3.0,24,3,24,-3.26539998379414,3,"Buckhead, Georgia, United States",US,USGA,31.7938,-81.1295,331272,3,"Buckhead, Georgia, United States",US,USGA,31.7938,-81.1295,331272,3,"Buckhead, Georgia, United States",US,USGA,31.7938,-81.1295,331272,20240116,https://news.yahoo.com/1-hospitalized-multi-vehicle-crash-093753376.html,20240116103000,20240116103000,1,yahoo.com,https://news.yahoo.com/1-hospitalized-multi-vehicle-crash-093753376.html,1,208,-1,232,0,80,1493,-3.76569037656904,,,D6QLW8EXKA_DB14L4EXB2QRJAT
1151841165,20240116,202401,2024,2024.0438,CHN,BEIJING,CHN,,,,,,,,USA,WASHINGTON,USA,,,,,,,,1,13,13,1,1,0.4,52,9,52,-3.66025519117077,4,"Xijin, Shaanxi, China",CH,CH26,34.5712,108.23,10549118,4,"Taipei, T'ai-pei, Taiwan",TW,TW03,25.0478,121.532,-2637882,4,"Taipei, T'ai-pei, Taiwan",TW,TW03,25.0478,121.532,-2637882,20240116,https://www.streetinsider.com/Reuters/Analysis-China+plays+waiting+game+in+run-up+to+Taiwan+inauguration/22630782.html,20240116053000,20240116054500,1,yahoo.com,https://news.yahoo.com/analysis-china-plays-waiting-game-051133841.html,1,454,546,485,1,80,5583,-3.6144578313253,,,D76Z2YHMWK_QBCQI76LS3YJJWV
1151900603,20240116,202401,2024,2024.0438,AUS,AUSTRALIAN,AUS,,,,,,,,GBRGOV,UNITED KINGDOM,GBR,,,,,GOV,,,1,20,20,2,1,3.0,8,1,8,-4.66284074605452,1,Australia,AS,AS,-25.0,135.0,AS,1,Australia,AS,AS,-25.0,135.0,AS,1,Australia,AS,AS,-25.0,135.0,AS,20240116,https://news.yahoo.com/australian-mps-pen-letter-urging-093708520.html,20240116123000,20240116123000,1,yahoo.com,https://news.yahoo.com/australian-mps-pen-letter-urging-093708520.html,1,0,33,26,1,80,8645,-4.66284074605452,,,CJKH329HS2_R3QYREV6451EGR7
1151959335,20240116,202401,2024,2024.0438,BEL,BELGIAN,BEL,,,,,,,,UKR,UKRAINE,UKR,,,,,,,,1,241,24,2,1,-0.3,8,1,8,1.3029315960912,1,Ukraine,UP,UP,49.0,32.0,UP,1,Ukraine,UP,UP,49.0,32.0,UP,1,Ukraine,UP,UP,49.0,32.0,UP,20240116,https://news.yahoo.com/belgian-pm-calls-helping-ukraines-163500671.html,20240116174500,20240116174500,1,yahoo.com,https://news.yahoo.com/belgian-pm-calls-helping-ukraines-163500671.html,1,0,25,11,1,80,1822,1.3029315960912,,,QX4SWI7V1F_JU5U7L23LBGOS8N
1151955141,20240116,202401,2024,2024.0438,UKR,UKRAINE,UKR,,,,,,,,RUS,RUSSIA,RUS,,,,,,,,1,30,30,3,1,4.0,20,4,20,0.44184949742508,4,"Kyiv, Kyyiv, Misto, Ukraine",UP,UP12,50.4333,30.5167,-1044367,4,"Kyiv, Kyyiv, Misto, Ukraine",UP,UP12,50.4333,30.5167,-1044367,4,"Kyiv, Kyyiv, Misto, Ukraine",UP,UP12,50.4333,30.5167,-1044367,20240116,https://www.cnbc.com/2024/01/16/russias-neighbors-back-ukraines-refusal-to-negotiate-on-peace-talks.html,20240116171500,20240116184500,1,yahoo.com,https://news.yahoo.com/blinken-promises-ukraine-enduring-u-181419494.html,1,17,59,8,1,100,3242,0.37593984962406,,,UDQQFRGZZP_56EHCQMOADRXD59
1151965292,20240116,202401,2024,2024.0438,MNCUSA,BOEING,USA,,,,,MNC,,,MNCIRL,RYANAIR,IRL,,,,,MNC,,,1,22,22,2,1,3.2,26,3,26,-0.520157792077393,2,"California, United States",US,USCA,36.17,-119.746,CA,2,"California, United States",US,USCA,36.17,-119.746,CA,2,"California, United States",US,USCA,36.17,-119.746,CA,20240116,https://www.bbc.com/news/business-67994140,20240116181500,20240116184500,1,yahoo.com,https://news.yahoo.com/boeing-seeks-ryanair-support-checks-175507313.html,1,0,13,7,1,100,3238,-0.55762081784387,,,JVI4X5622W_88F0L43QUS61N0V
1151987696,20240116,202401,2024,2024.0438,CAN,CANADA,CAN,,,,,,,,CHN,CHINA,CHN,,,,,,,,1,173,173,17,4,-5.0,50,5,50,-0.712523065906519,1,China,CH,CH,35.0,105.0,CH,1,China,CH,CH,35.0,105.0,CH,1,China,CH,CH,35.0,105.0,CH,20240116,"https://www.streetinsider.com/Reuters/Canada+clamps+down+on+researchers+with+ties+to+China,+Iran,+Russia/22635232.html",20240116203000,20240116210000,1,yahoo.com,https://news.yahoo.com/canada-clamps-down-researchers-ties-200858975.html,1,0,47,7,1,100,1620,-0.769230769230759,,,QE2N4RZW0R_8TQHRTB0EHZ9L6Q
