GlobalEventID,Day,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_Fullname,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_Fullname,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_Fullname,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL,EventTimeDate,MentionTimeDate,MentionType,MentionSourceName,MentionIdentifier,SentenceID,Actor1CharOffset,Actor2CharOffset,ActionCharOffset,InRawText,Confidence,MentionDocLen,MentionDocTone,MentionDocTranslationInfo,Extras,UniqueID
1151202213,20240112,202401,2024,2024.0329,USA,FLORIDA,USA,,,,,,,,CAN,CANADA,CAN,,,,,,,,1,61,61,6,2,6.4,8,1,8,-0.64935064935065,1,Canada,CA,CA,60.0,-96.0,CA,1,Canada,CA,CA,60.0,-96.0,CA,1,Canada,CA,CA,60.0,-96.0,CA,20240112,https://ca.news.yahoo.com/florida-now-import-prescription-drugs-101648096.html,20240112104500,20240112104500,1,yahoo.com,https://ca.news.yahoo.com/florida-now-import-prescription-drugs-101648096.html,1,0,47,16,1,80,3687,-0.64935064935065,,,LVUON3F9N7_V6FFT6P6QLHSXTJ
1151168876,20240112,202401,2024,2024.0329,USAGOV,JOE BIDEN,USA,,,,,GOV,,,YEM,YEMEN,YEM,,,,,,,,1,190,190,19,4,-10.0,40,4,40,-5.96606205411226,1,United States,US,US,39.828175,-98.5795,US,1,United States,US,US,39.828175,-98.5795,US,1,United States,US,US,39.828175,-98.5795,US,20240112,https://abc17news.com/politics/national-politics/cnn-us-politics/2024/01/11/read-president-joe-bidens-statement-on-strikes-against-houthi-targets-in-yemen/,20240112071500,20240112221500,1,cnn.com,https://edition.cnn.com/2024/01/11/politics/read-biden-statement-airstrikes-houthis-yemen/,1,17,74,40,1,100,2803,-6.17848970251716,,,PLVFNACGD1_WGTFS82WGT3ZQ6J
1151273483,20231213,202312,2023,2023.9397,ISR,ISRAEL,ISR,,,,,,,,PSE,PALESTINIAN,PSE,,,,,,,,1,51,51,5,1,3.4,20,2,20,-1.23203804897794,4,"Red Sea, Djibouti (general), Djibouti",DJ,DJ00,19.0,39.5,-2037160,4,"Red Sea, Djibouti (general), Djibouti",DJ,DJ00,19.0,39.5,-2037160,4,"Red Sea, Djibouti (general), Djibouti",DJ,DJ00,19.0,39.5,-2037160,20240112,https://finance.yahoo.com/news/oil-prices-rise-after-strikes-by-us-allies-raise-red-sea-tensions-as-tankers-avoid-region-165059708.html,20240112171500,20240112171500,1,yahoo.com,https://finance.yahoo.com/news/oil-prices-rise-after-strikes-by-us-allies-raise-red-sea-tensions-as-tankers-avoid-region-165059708.html,1,581,561,549,1,100,1446,-1.23456790123457,,,SC27SDH172_HNXK0ZVAKKM66FW
1151119510,20240112,202401,2024,2024.0329,GBR,UNITED KINGDOM,GBR,,,,,,,,YEM,YEMEN,YEM,,,,,,,,1,195,195,19,4,-10.0,87,11,87,-5.00719869095187,1,United Kingdom,UK,UK,54.0,-4.0,UK,1,Yemen,YM,YM,15.5,47.5,YM,1,United Kingdom,UK,UK,54.0,-4.0,UK,20240112,https://www.bnnbloomberg.ca/oil-rises-on-middle-east-tensions-as-uk-approves-houthi-strikes-1.2021050,20240112010000,20240112014500,1,yahoo.com,https://finance.yahoo.com/news/oil-rises-middle-east-tensions-233422645.html,1,109,176,124,1,100,2663,-6.37362637362637,,,9IF8YSW3JQ_IBQF3OXW8R2UEQD
1151199022,20240112,202401,2024,2024.0329,DEU,BERLIN,DEU,,,,,,,,DJI,DJIBOUTI,DJI,,,,,,,,1,871,87,8,2,9.0,210,27,210,-2.82688504105345,4,"Red Sea, Djibouti (general), Djibouti",DJ,DJ00,19.0,39.5,-2037160,4,"Red Sea, Djibouti (general), Djibouti",DJ,DJ00,19.0,39.5,-2037160,4,"Red Sea, Djibouti (general), Djibouti",DJ,DJ00,19.0,39.5,-2037160,20240112,https://news.yahoo.com/tesla-puts-german-factory-production-100307659.html,20240112103000,20240112110000,1,yahoo.com,https://finance.yahoo.com/news/tesla-puts-german-factory-production-100307095.html,1,88,240,145,0,80,1252,-2.76497695852535,,,O5CME1Q04T_PFP00OWKTY8Q1TE
1151257887,20240112,202401,2024,2024.0329,IRN,IRAN,IRN,,,,,,,,UKR,UKRAINE,UKR,,,,,,,,1,130,130,13,3,-4.4,10,1,10,-0.89974293059126,4,"Sunak, Chahar Ma?all va Bakhtiari, Iran",IR,IR03,31.6863,50.7899,-3086416,4,"Sunak, Chahar Ma?all va Bakhtiari, Iran",IR,IR03,31.6863,50.7899,-3086416,4,"Sunak, Chahar Ma?all va Bakhtiari, Iran",IR,IR03,31.6863,50.7899,-3086416,20240112,https://news.yahoo.com/abandoning-ukraine-embolden-iran-sunak-151720952.html,20240112154500,20240112154500,1,yahoo.com,https://news.yahoo.com/abandoning-ukraine-embolden-iran-sunak-151720952.html,1,105,65,128,1,100,14534,-0.89974293059126,,,OJUU2CXD8I_EXOC2E69JJLI0EY
1151285700,20240112,202401,2024,2024.0329,USA,AMERICAN,USA,,,,,,,,COL,COLOMBIA,COL,,,,,,,,1,130,130,13,3,-4.4,10,1,10,-8.75,4,"Medellin, Antioquia, Colombia",CO,CO02,6.29139,-75.5361,-592318,4,"Medellin, Antioquia, Colombia",CO,CO02,6.29139,-75.5361,-592318,4,"Medellin, Antioquia, Colombia",CO,CO02,6.29139,-75.5361,-592318,20240112,https://news.yahoo.com/americans-warned-against-using-dating-165625909.html,20240112181500,20240112181500,1,yahoo.com,https://news.yahoo.com/americans-warned-against-using-dating-165625909.html,1,0,46,10,1,100,984,-8.75,,,EMQOR8FAON_OAJ0GY0ZJ79NCKW
1151141113,20240112,202401,2024,2024.0329,PHL,MANILA,PHL,,,,,,,,TWN,TAIPEI,TWN,,,,,,,,1,51,51,5,1,3.4,100,10,100,5.58101446855467,4,"Manila, Manila, Philippines",RP,RPD9,14.6042,120.982,-2437894,4,"Taipei, T'ai-pei, Taiwan",TW,TW03,25.0478,121.532,-2637882,4,"Manila, Manila, Philippines",RP,RPD9,14.6042,120.982,-2437894,20240112,https://news.yahoo.com/ap-week-pictures-asia-025106105.html,20240112031500,20240112031500,1,yahoo.com,https://news.yahoo.com/ap-week-pictures-asia-025106105.html,1,253,357,276,1,100,751,5.66037735849057,,,JFST4YSYRL_9LI09QNRDOTO3W7
1151218446,20240112,202401,2024,2024.0329,GBR,BRITAIN,GBR,,,,,,,,UKR,KYIV,UKR,,,,,,,,1,42,42,4,1,1.9,16,2,16,1.05541631857421,1,Israel,IS,IS,31.5,34.75,IS,1,Israel,IS,IS,31.5,34.75,IS,1,Israel,IS,IS,31.5,34.75,IS,20240112,https://www.upi.com/Top_News/World-News/2024/01/12/Ukraine-Britain-new-military-funding-package/7081705052182/,20240112121500,20240112133000,1,yahoo.com,https://news.yahoo.com/britains-sunak-makes-unxpected-visit-115146955.html,1,0,39,30,1,80,3498,1.05820105820106,,,4GQXW1D3IG_IST1324CM39OSVL
1151218198,20240112,202401,2024,2024.0329,CHN,CHINA,CHN,,,,,,,,GBR,UNITED KINGDOM,GBR,,,,,,,,1,25,25,2,1,-0.3,10,1,10,-9.14285714285716,4,"Red Sea, Djibouti (general), Djibouti",DJ,DJ00,19.0,39.5,-2037160,4,"Red Sea, Djibouti (general), Djibouti",DJ,DJ00,19.0,39.5,-2037160,4,"Red Sea, Djibouti (general), Djibouti",DJ,DJ00,19.0,39.5,-2037160,20240112,https://news.yahoo.com/china-calls-restraint-us-uk-101224183.html,20240112121500,20240112121500,1,yahoo.com,https://news.yahoo.com/china-calls-restraint-us-uk-101224183.html,1,0,35,6,1,100,977,-9.14285714285716,,,FD8N73NWGP_7FJX8GO9JK9YT38
1151176401,20240112,202401,2024,2024.0329,CHNMED,CHINA,CHN,,,,,MED,,,CHN,CHINA,CHN,,,,,,,,1,130,130,13,3,-4.4,30,3,30,-1.10803324099723,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,4,"Beijing, Beijing, China",CH,CH22,39.9289,116.388,-1898541,20240112,https://news.yahoo.com/china-media-warns-against-taking-075108299.html,20240112081500,20240112081500,1,yahoo.com,https://news.yahoo.com/china-media-warns-against-taking-075108299.html,1,0,33,12,1,100,2280,-1.10803324099723,,,ATBLUG7FRG_K3992KAX73UWOX3
1151232445,20240112,202401,2024,2024.0329,CHN,CHINESE,CHN,,,,,,,,RUS,RUSSIA,RUS,,,,,,,,1,061,061,06,2,6.4,8,1,8,0.0,1,Ukraine,UP,UP,49.0,32.0,UP,1,China,CH,CH,35.0,105.0,CH,1,Ukraine,UP,UP,49.0,32.0,UP,20240112,https://news.yahoo.com/chinese-auto-exports-surge-due-122100788.html,20240112133000,20240112133000,1,yahoo.com,https://news.yahoo.com/chinese-auto-exports-surge-due-122100788.html,1,0,48,13,1,80,1070,0.0,,,3M2TJAY0WS_LO1D490OB4YXLBR
