GlobalEventID,Day,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_Fullname,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_Fullname,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_Fullname,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL,EventTimeDate,MentionTimeDate,MentionType,MentionSourceName,MentionIdentifier,SentenceID,Actor1CharOffset,Actor2CharOffset,ActionCharOffset,InRawText,Confidence,MentionDocLen,MentionDocTone,MentionDocTranslationInfo,Extras
1149657001,20240104,202401,2024,2024.011,RUS,RUSSIA,RUS,,,,,,,,UKR,UKRAINE,UKR,,,,,,,,1,190,190,19,4,-10.0,61,6,50,-5.416159746554,4,"Moscow, Moskva, Russia",RS,RS48,55.7522,37.6156,-2960561,4,"Kyiv, Kyyiv, Misto, Ukraine",UP,UP12,50.4333,30.5167,-1044367,4,"Moscow, Moskva, Russia",RS,RS48,55.7522,37.6156,-2960561,20240104,https://www.independent.co.uk/news/world/europe/russia-ukraine-war-latest-putin-nato-pow-b2473013.html,20240104061500,20240104124500,1,yahoo.com,https://news.yahoo.com/2-killed-62-injured-russian-105048836.html,1,29,57,42,1,100,919,-10.8843537414966,,
1149718961,20240104,202401,2024,2024.011,RUS,RUSSIA,RUS,,,,,,,,BLR,BELARUSIAN,BLR,,,,,,,,1,173,173,17,4,-5.0,10,1,10,-9.70873786407772,1,Ukraine,UP,UP,49.0,32.0,UP,1,Belarus,BO,BO,53.0,28.0,BO,1,Ukraine,UP,UP,49.0,32.0,UP,20240104,https://news.yahoo.com/82-belarusians-received-prison-sentences-110153662.html,20240104134500,20240104134500,1,yahoo.com,https://news.yahoo.com/82-belarusians-received-prison-sentences-110153662.html,1,188,108,143,1,100,1301,-9.70873786407772,,
1149623571,20240104,202401,2024,2024.011,MEX,MEXICO,MEX,,,,,,,,UKRGOV,UKRAINE,UKR,,,,,GOV,,,1,54,54,5,1,6.0,8,1,8,0.0,1,Mexico,MX,MX,23.0,-102.0,MX,1,Russia,RS,RS,60.0,100.0,RS,1,Mexico,MX,MX,23.0,-102.0,MX,20240104,https://news.yahoo.com/mexico-open-embassy-ukraine-214500110.html,20240104011500,20240104011500,1,yahoo.com,https://news.yahoo.com/mexico-open-embassy-ukraine-214500110.html,1,0,30,10,1,80,871,0.0,,
1149777777,20240104,202401,2024,2024.011,PRK,NORTH KOREA,PRK,,,,,,,,RUS,RUSSIA,RUS,,,,,,,,1,72,72,7,2,8.3,50,7,50,-3.44348337401839,4,"Kyiv, Kyyiv, Misto, Ukraine",UP,UP12,50.4333,30.5167,-1044367,4,"Kyiv, Kyyiv, Misto, Ukraine",UP,UP12,50.4333,30.5167,-1044367,4,"Kyiv, Kyyiv, Misto, Ukraine",UP,UP12,50.4333,30.5167,-1044367,20240104,https://www.ibtimes.com/n-korea-supplied-russia-missiles-ukraine-attacks-us-3721550,20240104200000,20240104201500,1,yahoo.com,https://news.yahoo.com/n-korea-supplied-russia-missiles-192712949.html,1,0,18,9,1,100,2690,-3.42465753424657,,
1149707341,20240104,202401,2024,2024.011,RUS,RUSSIAN,RUS,,,,,,,,IGOWSTNAT,NATO,WST,NAT,,,,IGO,,,1,40,40,4,1,1.0,10,1,10,0.0,1,Russia,RS,RS,60.0,100.0,RS,4,"Kiev, Ukraine (general), Ukraine",UP,UP00,50.4333,30.5167,-1044367,4,"Kiev, Ukraine (general), Ukraine",UP,UP00,50.4333,30.5167,-1044367,20240104,https://news.yahoo.com/nato-ukraine-council-discuss-air-115830633.html,20240104123000,20240104123000,1,yahoo.com,https://news.yahoo.com/nato-ukraine-council-discuss-air-115830633.html,1,51,0,24,1,100,1193,0.0,,
1149762343,20240104,202401,2024,2024.011,EST,TALLINN,EST,,,,,,,,RUS,RUSSIAN,RUS,,,,,,,,1,100,100,10,3,-5.0,320,32,320,-1.47032782248214,4,"Kremlin, Moskva, Russia",RS,RS48,55.7522,37.6156,-2960561,4,"Kremlin, Moskva, Russia",RS,RS48,55.7522,37.6156,-2960561,4,"Kremlin, Moskva, Russia",RS,RS48,55.7522,37.6156,-2960561,20240104,https://toronto.citynews.ca/2024/01/04/putin-speeds-up-a-citizenship-path-for-foreigners-who-enlist-in-the-russian-military/,20240104183000,20240104183000,1,yahoo.com,https://news.yahoo.com/putin-speeds-citizenship-path-foreigners-180629110.html,1,87,190,149,1,100,5142,-1.49068322981367,,
1149682557,20240104,202401,2024,2024.011,RUS,RUSSIA,RUS,,,,,,,,UKR,KHARKIV,UKR,,,,,,,,1,194,194,19,4,-10.0,18,1,18,-10.1770938055835,4,"Kinzhal, Magadanskaya Oblast', Russia",RS,RS44,62.15,152.2,-2928006,4,"Kinzhal, Magadanskaya Oblast', Russia",RS,RS44,62.15,152.2,-2928006,4,"Kinzhal, Magadanskaya Oblast', Russia",RS,RS44,62.15,152.2,-2928006,20240104,https://news.yahoo.com/russia-again-attacks-kharkiv-c-083400796.html,20240104094500,20240104094500,1,yahoo.com,https://news.yahoo.com/russia-again-attacks-kharkiv-c-083400796.html,1,0,21,13,1,100,1256,-8.95522388059701,,
1149754196,20240104,202401,2024,2024.011,RUS,RUSSIA,RUS,,,,,,,,IRN,IRAN,IRN,,,,,,,,1,46,46,4,1,7.0,10,1,10,0.0,1,Russia,RS,RS,60.0,100.0,RS,1,Iran,IR,IR,32.0,53.0,IR,1,Iran,IR,IR,32.0,53.0,IR,20240104,https://news.yahoo.com/russia-buying-ballistic-missiles-north-145800371.html,20240104173000,20240104173000,1,yahoo.com,https://news.yahoo.com/russia-buying-ballistic-missiles-north-145800371.html,1,0,74,57,1,100,764,0.0,,
1149632366,20240104,202401,2024,2024.011,UKR,UKRAINE,UKR,,,,,,,,RUS,RUSSIA,RUS,,,,,,,,1,841,84,8,2,7.0,28,4,28,-0.837906845413525,4,"Kyiv, Kyyiv, Misto, Ukraine",UP,UP12,50.4333,30.5167,-1044367,1,Russia,RS,RS,60.0,100.0,RS,4,"Kyiv, Kyyiv, Misto, Ukraine",UP,UP12,50.4333,30.5167,-1044367,20240104,https://www.theguardian.com/world/2024/jan/04/russia-ukraine-war-at-glance-what-we-know-on-day-680,20240104021500,20240104060000,1,yahoo.com,https://news.yahoo.com/russia-ukraine-exchange-hundreds-prisoners-045119706.html,1,11,0,19,1,80,2563,-2.08816705336427,,
1149779951,20240104,202401,2024,2024.011,RUS,RUSSIAN,RUS,,,,,,,,UKR,DONETSK,UKR,,,,,,,,1,190,190,19,4,-10.0,8,1,8,-14.6198830409357,4,"Pokrovsk, Mordoviya, Russia",RS,RS46,54.768,45.837,-2985097,4,"Pokrovsk, Mordoviya, Russia",RS,RS46,54.768,45.837,-2985097,4,"Pokrovsk, Mordoviya, Russia",RS,RS46,54.768,45.837,-2985097,20240104,https://news.yahoo.com/russian-attack-donetsk-oblast-2-163407125.html,20240104201500,20240104201500,1,yahoo.com,https://news.yahoo.com/russian-attack-donetsk-oblast-2-163407125.html,1,0,18,8,1,80,1017,-14.6198830409357,,
1149737527,20240104,202401,2024,2024.011,RUS,RUSSIA,RUS,,,,,,,,ARE,UNITED ARAB EMIRATES,ARE,,,,,,,,1,45,45,4,1,5.0,20,2,20,-1.96095295433043,1,Russia,RS,RS,60.0,100.0,RS,1,United Arab Emirates,AE,AE,24.0,54.0,AE,1,United Arab Emirates,AE,AE,24.0,54.0,AE,20240104,https://www.upi.com/Top_News/World-News/2024/01/04/UAE-Russia-Ukraine-prisoner-swap/3431704375015/,20240104154500,20240104160000,1,yahoo.com,https://news.yahoo.com/ukraine-russia-complete-uae-mediated-151838926.html,1,64,141,125,1,100,1900,-1.32450331125827,,
1149782339,20240104,202401,2024,2024.011,PRK,NORTH KOREA,PRK,,,,,,,,RUS,RUSSIA,RUS,,,,,,,,1,51,51,5,1,3.4,18,1,18,-2.10913186713023,1,Ukraine,UP,UP,49.0,32.0,UP,1,Ukraine,UP,UP,49.0,32.0,UP,1,Ukraine,UP,UP,49.0,32.0,UP,20240104,https://www.yahoo.com/news/concerning-escalation-russia-used-north-200057898.html,20240104203000,20240104230000,1,yahoo.com,https://news.yahoo.com/ukraine-war-us-says-russia-223005077.html,1,293,315,303,1,80,2545,-3.14009661835749,,
1149737629,20240104,202401,2024,2024.011,UKRGOV,UKRAINE,UKR,,,,,GOV,,,ITA,ITALIAN,ITA,,,,,,,,1,110,110,11,3,-2.0,8,1,8,-3.37552742616034,4,"Rome, Lazio, Italy",IT,IT07,41.9,12.4833,-126693,4,"Rome, Lazio, Italy",IT,IT07,41.9,12.4833,-126693,4,"Rome, Lazio, Italy",IT,IT07,41.9,12.4833,-126693,20240104,https://news.yahoo.com/ukraines-foreign-ministry-says-italian-114759871.html,20240104154500,20240104154500,1,yahoo.com,https://news.yahoo.com/ukraines-foreign-ministry-says-italian-114759871.html,1,130,197,142,1,80,1490,-3.37552742616034,,
