GlobalEventID,Day,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_Fullname,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_Fullname,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_Fullname,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL,EventTimeDate,MentionTimeDate,MentionType,MentionSourceName,MentionIdentifier,SentenceID,Actor1CharOffset,Actor2CharOffset,ActionCharOffset,InRawText,Confidence,MentionDocLen,MentionDocTone,MentionDocTranslationInfo,Extras
1150306105,20240108,202401,2024,2024.0219,RUS,RUSSIAN,RUS,,,,,,,,UKR,UKRAINE,UKR,,,,,,,,1,130,130,13,3,-4.4,10,1,10,-3.9426523297491,4,"Chernihiv, Chernihivs'ka Oblast', Ukraine",UP,UP02,51.5055,31.2849,-1037057,4,"Chernihiv, Chernihivs'ka Oblast', Ukraine",UP,UP02,51.5055,31.2849,-1037057,4,"Chernihiv, Chernihivs'ka Oblast', Ukraine",UP,UP02,51.5055,31.2849,-1037057,20240108,https://news.yahoo.com/air-raid-warning-across-ukraine-063019298.html,20240108084500,20240108084500,1,yahoo.com,https://news.yahoo.com/air-raid-warning-across-ukraine-063019298.html,1,37,24,9,1,100,3493,-3.9426523297491,,
1150365217,20240108,202401,2024,2024.0219,GBR,BRITISH,GBR,,,,,,,,UKR,UKRAINIAN,UKR,,,,,,,,1,42,42,4,1,1.9,10,1,10,2.00803212851406,1,Ukraine,UP,UP,49.0,32.0,UP,1,Ukraine,UP,UP,49.0,32.0,UP,1,Ukraine,UP,UP,49.0,32.0,UP,20240108,https://news.yahoo.com/british-space-startup-spacebit-delivering-144400262.html,20240108151500,20240108151500,1,yahoo.com,https://news.yahoo.com/british-space-startup-spacebit-delivering-144400262.html,1,0,42,67,1,100,1429,2.00803212851406,,
1150391322,20240108,202401,2024,2024.0219,USAGOV,NASA,USA,,,,,GOV,,,UKR,UKRAINE,UKR,,,,,,,,1,71,71,7,2,7.4,10,1,10,2.66666666666666,1,Russia,RS,RS,60.0,100.0,RS,1,Russia,RS,RS,60.0,100.0,RS,1,Russia,RS,RS,60.0,100.0,RS,20240108,https://news.yahoo.com/nasa-funds-ukraines-leading-company-164500785.html,20240108174500,20240108174500,1,yahoo.com,https://news.yahoo.com/nasa-funds-ukraines-leading-company-164500785.html,1,0,11,5,1,100,2099,2.66666666666666,,
1150381145,20240108,202401,2024,2024.0219,POL,POLAND,POL,,,,,,,,UKR,UKRAINIAN,UKR,,,,,,,,1,190,190,19,4,-10.0,10,1,10,-2.06896551724138,1,Ukraine,UP,UP,49.0,32.0,UP,1,Ukraine,UP,UP,49.0,32.0,UP,1,Ukraine,UP,UP,49.0,32.0,UP,20240108,https://news.yahoo.com/poland-reinforces-air-defense-readiness-152500911.html,20240108164500,20240108164500,1,yahoo.com,https://news.yahoo.com/poland-reinforces-air-defense-readiness-152500911.html,1,0,79,61,1,100,873,-2.06896551724138,,
1150374118,20240108,202401,2024,2024.0219,POL,POLISH,POL,,,,,,,,UKR,UKRAINE,UKR,,,,,,,,1,130,130,13,3,-4.4,10,1,10,-2.25806451612904,1,Ukraine,UP,UP,49.0,32.0,UP,1,Ukraine,UP,UP,49.0,32.0,UP,1,Ukraine,UP,UP,49.0,32.0,UP,20240108,https://news.yahoo.com/polish-eu-commissioner-threatens-block-122850942.html,20240108160000,20240108160000,1,yahoo.com,https://news.yahoo.com/polish-eu-commissioner-threatens-block-122850942.html,1,0,42,23,1,100,1953,-2.25806451612904,,
1150331270,20240108,202401,2024,2024.0219,RUS,RUSSIA,RUS,,,,,,,,UKR,UKRAINIAN,UKR,,,,,,,,1,160,160,16,4,-4.0,26,4,26,-4.18283040528239,4,"Moscow, Moskva, Russia",RS,RS48,55.7522,37.6156,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,55.7522,37.6156,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,55.7522,37.6156,-2960561,20240108,https://news.yahoo.com/russia-evacuates-hundreds-border-city-110713532.html,20240108114500,20240108114500,1,yahoo.com,https://news.yahoo.com/russia-evacuates-hundreds-border-city-110713532.html,1,0,48,7,1,80,3668,-3.89830508474576,,
1150411848,20240108,202401,2024,2024.0219,RUS,RUSSIAN,RUS,,,,,,,,USA,SACRAMENTO,USA,,,,,,,,1,15,15,1,1,0.0,8,1,8,-5.27272727272727,1,Syria,SY,SY,35.0,38.0,SY,1,Syria,SY,SY,35.0,38.0,SY,1,Syria,SY,SY,35.0,38.0,SY,20240108,https://news.yahoo.com/russian-handyman-pleads-guilty-sacramento-193516720.html,20240108200000,20240108200000,1,yahoo.com,https://news.yahoo.com/russian-handyman-pleads-guilty-sacramento-193516720.html,1,0,34,17,1,80,3577,-5.27272727272727,,
1150317156,20240108,202401,2024,2024.0219,UKR,UKRAINE,UKR,,,,,,,,RUS,RUSSIAN,RUS,,,,,,,,1,194,194,19,4,-10.0,10,1,10,-7.48299319727891,4,"Shepetivka, Khmel'nyts'ka Oblast', Ukraine",UP,UP09,50.1854,27.0636,-1053629,4,"Shepetivka, Khmel'nyts'ka Oblast', Ukraine",UP,UP09,50.1854,27.0636,-1053629,4,"Shepetivka, Khmel'nyts'ka Oblast', Ukraine",UP,UP09,50.1854,27.0636,-1053629,20240108,https://news.yahoo.com/russians-hit-khmelnytskyi-oblast-missiles-070740847.html,20240108101500,20240108101500,1,yahoo.com,https://news.yahoo.com/russians-hit-khmelnytskyi-oblast-missiles-070740847.html,1,169,184,159,1,100,919,-7.48299319727891,,
1150402895,20240108,202401,2024,2024.0219,UKR,UKRAINIAN,UKR,,,,,,,,IRN,IRAN,IRN,,,,,,,,1,120,120,12,3,-4.0,8,1,8,-3.70370370370371,1,Canada,CA,CA,60.0,-96.0,CA,1,Canada,CA,CA,60.0,-96.0,CA,1,Canada,CA,CA,60.0,-96.0,CA,20240108,https://news.yahoo.com/ukraine-3-more-countries-turn-170703612.html,20240108190000,20240108190000,1,yahoo.com,https://news.yahoo.com/ukraine-3-more-countries-turn-170703612.html,1,45,71,27,1,80,1519,-3.70370370370371,,
1150344137,20240108,202401,2024,2024.0219,UKRMIL,UKRAINE,UKR,,,,,MIL,,,RUS,RUSSIAN,RUS,,,,,,,,1,10,10,1,1,0.0,10,1,10,-3.3003300330033,1,Russia,RS,RS,60.0,100.0,RS,1,Russia,RS,RS,60.0,100.0,RS,1,Russia,RS,RS,60.0,100.0,RS,20240108,https://news.yahoo.com/ukraines-air-force-explains-mixed-101032493.html,20240108130000,20240108130000,1,yahoo.com,https://news.yahoo.com/ukraines-air-force-explains-mixed-101032493.html,1,0,63,18,1,100,1767,-3.3003300330033,,
