GlobalEventID,Day,MonthYear,Year,FractionDate,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_Fullname,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_Fullname,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_Fullname,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID,DATEADDED,SOURCEURL,EventTimeDate,MentionTimeDate,MentionType,MentionSourceName,MentionIdentifier,SentenceID,Actor1CharOffset,Actor2CharOffset,ActionCharOffset,InRawText,Confidence,MentionDocLen,MentionDocTone,MentionDocTranslationInfo,Extras
1150505867,20240109,202401,2024,2024.0247,RUS,RUSSIA,RUS,,,,,,,,UKR,UKRAINE,UKR,,,,,,,,1,194,194,19,4,-10.0,16,2,16,-7.45892553857155,1,Russia,RS,RS,60.0,100.0,RS,4,"Kyiv, Kyyiv, Misto, Ukraine",UP,UP12,50.4333,30.5167,-1044367,1,Russia,RS,RS,60.0,100.0,RS,20240109,https://news.yahoo.com/minister-over-5-000-tons-071210271.html,20240109081500,20240109163000,1,yahoo.com,https://news.yahoo.com/29-december-large-scale-attack-115458009.html,1,142,109,158,1,100,1387,-8.40707964601769,,
1150628629,20240109,202401,2024,2024.0247,BEL,BELGIAN,BEL,,,,,,,,UKR,UKRAINE,UKR,,,,,,,,1,51,51,5,1,3.4,19,2,13,3.18549888309755,1,Belgium,BE,BE,50.833333,4.0,BE,1,Ukraine,UP,UP,49.0,32.0,UP,1,Ukraine,UP,UP,49.0,32.0,UP,20240109,https://news.yahoo.com/belgian-pm-promises-zelenskyy-increase-183641792.html,20240109210000,20240109210000,1,yahoo.com,https://news.yahoo.com/belgian-pm-promises-zelenskyy-increase-183641792.html,1,0,64,52,1,100,1636,2.57352941176471,,
1150513227,20240109,202401,2024,2024.0247,HUN,HUNGARY,HUN,,,,,,,,UKR,UKRAINE,UKR,,,,,,,,1,30,30,3,1,4.0,8,1,8,-1.74927113702624,1,Hungary,HU,HU,47.0,20.0,HU,1,Hungary,HU,HU,47.0,20.0,HU,1,Hungary,HU,HU,47.0,20.0,HU,20240109,https://news.yahoo.com/hungarys-possible-presidency-eu-council-215636957.html,20240109091500,20240109091500,1,yahoo.com,https://news.yahoo.com/hungarys-possible-presidency-eu-council-215636957.html,1,0,56,42,1,80,2046,-1.74927113702624,,
1150505860,20240109,202401,2024,2024.0247,RUS,RUSSIA,RUS,,,,,,,,UKR,UKRAINE,UKR,,,,,,,,1,128,128,12,3,-5.0,10,1,10,-1.74927113702624,4,"Kyiv, Kyyiv, Misto, Ukraine",UP,UP12,50.4333,30.5167,-1044367,4,"Kyiv, Kyyiv, Misto, Ukraine",UP,UP12,50.4333,30.5167,-1044367,4,"Kyiv, Kyyiv, Misto, Ukraine",UP,UP12,50.4333,30.5167,-1044367,20240109,https://news.yahoo.com/isw-western-air-defense-missiles-054929060.html,20240109081500,20240109081500,1,yahoo.com,https://news.yahoo.com/isw-western-air-defense-missiles-054929060.html,1,144,176,169,1,100,2226,-1.74927113702624,,
1150453411,20240109,202401,2024,2024.0247,RUS,RUSSIA,RUS,,,,,,,,UKR,UKRAINE,UKR,,,,,,,,1,46,46,4,1,7.0,12,2,12,-1.75395256916996,1,Ukraine,UP,UP,49.0,32.0,UP,1,Ukraine,UP,UP,49.0,32.0,UP,1,Ukraine,UP,UP,49.0,32.0,UP,20240109,https://www.pressenza.com/2024/01/turkish-diplomacy-ready-to-organise-peace-talks-between-ukraine-and-russia/,20240109004500,20240109043000,1,yahoo.com,https://news.yahoo.com/mp-ukraines-latest-draft-law-014700109.html,1,728,828,809,1,100,1689,-5.68181818181818,,
1150490755,20240109,202401,2024,2024.0247,USAMED,REUTERS,USA,,,,,MED,,,UKR,UKRAINE,UKR,,,,,,,,1,40,40,4,1,1.0,10,1,10,-1.20481927710843,1,Ukraine,UP,UP,49.0,32.0,UP,1,Ukraine,UP,UP,49.0,32.0,UP,1,Ukraine,UP,UP,49.0,32.0,UP,20240109,https://news.yahoo.com/reuters-white-house-gathers-industry-025145549.html,20240109060000,20240109060000,1,yahoo.com,https://news.yahoo.com/reuters-white-house-gathers-industry-025145549.html,1,0,75,50,1,100,2151,-1.20481927710843,,
1150555489,20240109,202401,2024,2024.0247,RUS,RUSSIAN,RUS,,,,,,,,USA,UNITED STATES,USA,,,,,,,,1,71,71,7,2,7.4,28,3,20,-6.47463495033148,1,Russia,RS,RS,60.0,100.0,RS,2,"California, United States",US,USCA,36.17,-119.746,CA,1,Russia,RS,RS,60.0,100.0,RS,20240109,https://www.foxnews.com/politics/russian-national-california-pleads-guilty-funneling-money-jihad-fundraiser-supporting-terror-group,20240109134500,20240109163000,1,yahoo.com,https://news.yahoo.com/russian-national-california-pleads-guilty-131757125.html,1,0,20,73,1,100,3273,-6.98602794411178,,
1150576847,20240109,202401,2024,2024.0247,RUS,MOSCOW,RUS,,,,,,,,RUSCVL,RUSSIAN,RUS,,,,,CVL,,,1,173,173,17,4,-5.0,23,2,23,-6.87694548690879,4,"Moscow, Moskva, Russia",RS,RS48,55.7522,37.6156,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,55.7522,37.6156,-2960561,4,"Moscow, Moskva, Russia",RS,RS48,55.7522,37.6156,-2960561,20240109,https://news.yahoo.com/ukraine-russia-war-kremlin-everything-150120658.html,20240109154500,20240109203000,1,yahoo.com,https://news.yahoo.com/u-russian-citizen-arrested-drug-195604313.html,1,49,5,21,1,80,1514,-7.8740157480315,,
1150613156,20240109,202401,2024,2024.0247,UKR,UKRAINE,UKR,,,,,,,,RUS,RUSSIA,RUS,,,,,,,,1,84,84,8,2,7.0,10,1,10,-1.4218009478673,4,"Kirovohrad, Kirovohrads'ka Oblast', Ukraine",UP,UP10,48.5132,32.2597,-1041993,4,"Kirovohrad, Kirovohrads'ka Oblast', Ukraine",UP,UP10,48.5132,32.2597,-1041993,4,"Kirovohrad, Kirovohrads'ka Oblast', Ukraine",UP,UP10,48.5132,32.2597,-1041993,20240109,https://news.yahoo.com/ukraines-culture-ministry-releases-updated-161020614.html,20240109191500,20240109191500,1,yahoo.com,https://news.yahoo.com/ukraines-culture-ministry-releases-updated-161020614.html,1,0,86,25,1,100,3054,-1.4218009478673,,
1150593245,20240109,202401,2024,2024.0247,UKR,UKRAINIAN,UKR,,,,,,,,RUS,RUSSIA,RUS,,,,,,,,1,20,20,2,1,3.0,20,1,20,-1.81347150259067,4,"Crimea, Krym, Avtonomna Respublika, Ukraine",UP,UP11,45.0,34.0,-1043950,4,"Moscow, Moskva, Russia",RS,RS48,55.7522,37.6156,-2960561,4,"Crimea, Krym, Avtonomna Respublika, Ukraine",UP,UP11,45.0,34.0,-1043950,20240109,https://news.yahoo.com/ukrainian-air-attacks-chipping-away-155002834.html,20240109171500,20240109171500,1,yahoo.com,https://news.yahoo.com/ukrainian-air-attacks-chipping-away-155002347.html,1,0,43,114,1,100,2361,-1.81347150259067,,
